GEOID,tract_name,borough,area_sqmi,ksi_total,crash_count,lpi_count,hump_count,sip_count,bike_lane_miles,investment_density,svi_composite,svi_socioeconomic,svi_household,svi_minority,svi_housing,R_norm,I_norm,gap_score,biv_class,biv_color,safety_desert
36047049400,Kensington,Brooklyn,0.07069414632778782,227.0,666.0,0.0,3.0,0.0,0.7063797884914829,57.42441055747674,0.5974,0.3172,0.5555,0.4728,0.8959,0.04796112402281851,0.05220403708447209,-0.004242913061653579,22,#a5add3,False
36047049500,East Williamsburg,Brooklyn,0.049849444886181885,347.0,877.0,4.0,0.0,0.0,0.6514348139476841,260.32691538594753,0.4893,0.666,0.0412,0.5542,0.6467,0.07331502218466089,0.23666095677711368,-0.16334593459245278,13,#be64ac,False
36047049600,Kensington,Brooklyn,0.07836918487098321,182.0,564.0,2.0,2.0,0.0,0.0913246435343137,103.82890901184112,0.8339,0.8911,0.4804,0.6097,0.835,0.03845341221212761,0.09438996698223319,-0.055936554770105576,32,#5698b9,False
36047049800,Kensington,Brooklyn,0.07890596690593785,86.0,297.0,2.0,2.0,0.0,0.7065595781854737,114.81817817502011,0.6725,0.7027,0.4742,0.7145,0.5186,0.01817029368265371,0.10438021693615539,-0.08620992325350169,21,#ace4e4,False
36047050002,Kensington,Brooklyn,0.023734511442108884,25.0,62.0,2.0,0.0,0.0,0.263899144322936,269.4746311540725,0.2357,0.1004,0.1712,0.5712,0.5939,0.005282062117050497,0.2449770663995089,-0.2396950042824584,11,#e8e8e8,False
36047050300,East Williamsburg,Brooklyn,0.04837994435686415,249.0,573.0,2.0,0.0,1.0,0.7636213233860994,189.0335366576666,0.176,0.2946,0.0217,0.4594,0.4975,0.052609338685822946,0.17184876017157258,-0.11923942148574963,12,#dfb0d6,False
36047050402,Kensington,Brooklyn,0.03286467395005175,257.0,667.0,6.0,0.0,0.0,0.3842149916333154,565.2367802486816,0.4463,0.2703,0.5661,0.4471,0.6057,0.0542995985632791,0.513851888964106,-0.45955229040082696,13,#be64ac,False
36047050500,East Williamsburg,Brooklyn,0.06540137154287494,162.0,488.0,1.0,1.0,1.0,0.8430792619615409,111.07747011360262,0.8392,0.7877,0.554,0.7503,0.9069,0.03422776251848722,0.1009795714534305,-0.06675180893494329,32,#5698b9,False
36047050801,Flatbush,Brooklyn,0.030264989709959087,292.0,679.0,2.0,0.0,0.0,0.1455506773025188,205.46268396409062,0.8352,0.7616,0.3824,0.8391,0.9588,0.061694485527149796,0.18678435649593303,-0.12508987096878324,33,#3b4994,False
36047050804,Flatbush,Brooklyn,0.03984969367289696,293.0,688.0,1.0,1.0,0.0,0.6325894950640187,124.18876499324062,0.6195,0.5069,0.27,0.7219,0.8206,0.06190576801183182,0.11289893671077146,-0.05099316869893964,23,#8c62aa,False
36047050900,South Williamsburg,Brooklyn,0.054741416083253364,303.0,679.0,3.0,0.0,1.0,4.163654343122341e-08,200.94474804461558,0.5989,0.7137,0.3447,0.0858,0.6579,0.06401859285865202,0.18267713986112796,-0.11865854700247594,23,#8c62aa,False
36047051001,Flatbush,Brooklyn,0.029706740608738944,265.0,591.0,1.0,0.0,2.0,0.38537470478224717,255.09570898343873,0.9325,0.9177,0.7151,0.8744,0.9548,0.055989858440735264,0.23190531208904572,-0.17591545364831046,33,#3b4994,False
36047051002,Flatbush,Brooklyn,0.04132585851281312,252.0,583.0,4.0,0.0,0.0,0.3957728826205509,304.7404162221131,0.8232,0.8514,0.3552,0.8005,0.8535,0.053243186139869,0.2770368878871377,-0.2237937017472687,33,#3b4994,False
36047051100,East Williamsburg,Brooklyn,0.06139336942714447,144.0,495.0,0.0,0.0,0.0,0.7694385095013546,18.799387865845535,0.7822,0.7829,0.3216,0.6711,0.8786,0.03042467779421086,0.017090361603828336,0.013334316190382525,22,#a5add3,True
36047051300,Williamsburg,Brooklyn,0.09957203519388536,710.0,2020.0,5.0,0.0,0.0,1.323009407009692,170.57514268381195,0.6875,0.7215,0.1874,0.6081,0.8079,0.1500105641242341,0.15506839317822882,-0.005057829053994711,23,#8c62aa,False
36047051400,Flatbush,Brooklyn,0.06991655180499244,346.0,746.0,6.0,1.0,0.0,0.5963509881101001,284.54673419326963,0.7941,0.7518,0.3567,0.7756,0.8953,0.07310373969997887,0.25867898546773666,-0.1855752457677578,23,#8c62aa,False
36047051601,Flatbush,Brooklyn,0.04475799921482682,201.0,538.0,3.0,0.0,0.0,0.06429698885583403,203.23619560434696,0.8573,0.851,0.6807,0.8173,0.8107,0.04246777942108599,0.1847602751031625,-0.14229249568207653,32,#5698b9,False
36047051700,Williamsburg,Brooklyn,0.07246873538052064,132.0,498.0,5.0,0.0,0.0,1.0436549384868894,228.58798791986487,0.1724,0.3131,0.0114,0.5001,0.5167,0.02788928797802662,0.20780737116124848,-0.17991808318322186,11,#e8e8e8,False
36047051800,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,0.07784203589999589,313.0,667.0,2.0,1.0,1.0,0.7173668435321263,129.44227561369217,0.5493,0.4465,0.2089,0.6964,0.7835,0.06613141770547222,0.11767485797128169,-0.05154344026580947,13,#be64ac,False
36047051900,Williamsburg,Brooklyn,0.10614052078292346,382.0,1326.0,6.0,0.0,1.0,1.1468640025740433,204.63717196454118,0.1087,0.1971,0.0034,0.4537,0.6724,0.08070990914853159,0.18603389064665765,-0.10532398149812607,13,#be64ac,False
36047052000,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,0.07377018022743494,142.0,478.0,1.0,1.0,0.0,0.5005268685112993,64.399873880207,0.6293,0.6736,0.2376,0.6811,0.6465,0.03000211282484682,0.05854537071673822,-0.028543257891891397,22,#a5add3,False
36047052300,Williamsburg,Brooklyn,0.055812166996176325,323.0,939.0,4.0,0.0,1.0,1.021497866857193,278.2949961672318,0.8918,0.8531,0.4867,0.6675,0.9844,0.06824424255229242,0.2529955842697911,-0.18475134171749866,33,#3b4994,False
36047052600,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,0.06541003527032385,102.0,349.0,2.0,2.0,0.0,0.5020584055438846,133.81872631839187,0.7506,0.6974,0.6078,0.6479,0.7609,0.021550813437566027,0.12165345161584039,-0.10010263817827436,21,#ace4e4,False
36047052700,Williamsburg,Brooklyn,0.0734585206663679,413.0,1161.0,5.0,0.0,1.0,0.8518362314174626,248.81734863869158,0.8388,0.8223,0.5409,0.7415,0.8801,0.0872596661736742,0.22619770877043954,-0.13893804259676534,33,#3b4994,False
36047052800,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,0.06785325868892375,88.0,226.0,1.0,6.0,0.0,0.6301757159586072,146.57016871558682,0.6662,0.4172,0.9069,0.5299,0.6283,0.01859285865201775,0.1332456780805316,-0.11465281942851384,21,#ace4e4,False
36047052900,South Williamsburg,Brooklyn,0.067528295866344,234.0,682.0,7.0,0.0,1.0,4.979554352111972e-09,340.5979628597809,0.8069,0.8626,0.3284,0.2993,0.9318,0.04944010141559265,0.3096346747213166,-0.260194573305724,22,#a5add3,False
36047053000,Midwood,Brooklyn,0.06676459051753464,137.0,564.0,2.0,5.0,0.0,0.04232196758706427,165.70884155239372,0.8365,0.7194,0.3423,0.5384,0.9943,0.028945700401436722,0.15064448072945422,-0.1216987803280175,32,#5698b9,False
36047053101,South Williamsburg,Brooklyn,0.030446793999914443,97.0,334.0,3.0,1.0,0.0,0.0,328.44180572930276,0.4649,0.5784,0.1507,0.0811,0.6988,0.020494401014155925,0.2985836169658526,-0.27808921595169667,11,#e8e8e8,False
36047053102,South Williamsburg,Brooklyn,0.03202866283620501,234.0,676.0,1.0,1.0,0.0,0.0,124.88813599418906,0.7493,0.9359,0.3974,0.0707,0.7054,0.04944010141559265,0.11353472886457638,-0.06409462744898373,22,#a5add3,False
36047053200,Midwood,Brooklyn,0.06729866526517499,99.0,312.0,0.0,3.0,0.0,0.06548259834931866,46.03692934051717,0.6887,0.6849,0.6209,0.59,0.5711,0.020916965983519966,0.041851775981959376,-0.02093480999843941,21,#ace4e4,False
36047053300,South Williamsburg,Brooklyn,0.07456711980581407,399.0,1045.0,8.0,0.0,0.0,0.0,321.85767751926363,0.7185,0.8369,0.4042,0.0192,0.7991,0.08430171138812592,0.29259804271425854,-0.20829633132613262,23,#8c62aa,False
36047053400,Midwood,Brooklyn,0.06693733425012065,171.0,573.0,4.0,0.0,0.0,0.0,179.27215259514716,0.9211,0.8303,0.9327,0.5778,0.9232,0.03612930488062539,0.1629747699878076,-0.1268454651071822,32,#5698b9,False
36047053800,Midwood,Brooklyn,0.06349390094010698,228.0,652.0,5.0,1.0,0.0,0.0,251.9927073797624,0.854,0.755,0.8951,0.5542,0.8299,0.04817240650750053,0.22908440005496644,-0.1809119935474659,32,#5698b9,False
36047054400,Midwood,Brooklyn,0.07336398450997224,179.0,497.0,1.0,1.0,0.0,0.0,54.5226656746852,0.6244,0.5518,0.7974,0.2355,0.5758,0.037819564758081556,0.04956608580207615,-0.011746521043994596,22,#a5add3,False
36047054600,Midwood,Brooklyn,0.06967896072983566,132.0,399.0,5.0,2.0,0.0,0.0,243.97608434364625,0.9671,0.8671,0.9833,0.4837,0.9871,0.02788928797802662,0.22179655709398804,-0.19390726911596143,31,#5ac8c8,False
36047054800,Madison,Brooklyn,0.06687744547406585,211.0,407.0,3.0,2.0,0.0,0.2766083587093591,170.68403939696807,0.758,0.5603,0.95,0.1895,0.7854,0.04458060426790619,0.15516739024231344,-0.11058678597440724,22,#a5add3,False
36047055000,Madison,Brooklyn,0.069488659791438,305.0,693.0,3.0,0.0,0.0,0.0,129.51753605570227,0.889,0.8525,0.9346,0.4501,0.8037,0.06444115782801606,0.11774327659095138,-0.05330211876293532,33,#3b4994,False
36047055200,Madison,Brooklyn,0.06474609302350004,220.0,682.0,5.0,2.0,0.0,0.0,262.56410551026966,0.7299,0.5539,0.6779,0.489,0.8816,0.046482146630044366,0.2386947670518962,-0.19221262042185183,22,#a5add3,False
36047055300,Williamsburg,Brooklyn,0.060328629840160845,218.0,949.0,6.0,0.0,1.0,0.7994369626409203,351.39461148260784,0.2815,0.3153,0.0361,0.524,0.6813,0.04605958166068033,0.31944981500090086,-0.2733902333402205,12,#dfb0d6,False
36047055600,Gravesend (East)-Homecrest,Brooklyn,0.0746093885503166,100.0,328.0,5.0,4.0,0.0,0.0,254.65963961340327,0.705,0.6297,0.526,0.3436,0.8586,0.021128248468201986,0.23150888518028453,-0.21038063671208254,21,#ace4e4,False
36047055700,Williamsburg,Brooklyn,0.11460888357705169,183.0,781.0,0.0,0.0,0.0,1.9700280885320176,25.783709260297854,0.0802,0.0515,0.012,0.5229,0.6047,0.03866469469680964,0.023439748032809068,0.01522494666400057,12,#dfb0d6,False
36047055800,Madison,Brooklyn,0.06626313936846755,82.0,285.0,6.0,1.0,0.0,0.0,286.73558453587964,0.6417,0.471,0.8075,0.4905,0.6452,0.017325163743925627,0.260668850463279,-0.24334368671935336,21,#ace4e4,False
36047056000,Madison,Brooklyn,0.07132546135621808,197.0,522.0,4.0,1.0,0.0,0.0,182.2631042661552,0.8506,0.7139,0.9648,0.4096,0.8046,0.041622649482357915,0.16569381839310007,-0.12407116891074216,32,#5698b9,False
36047056200,Madison,Brooklyn,0.06595861831266797,79.0,150.0,2.0,0.0,0.0,0.32857325845742463,98.43838536622472,0.2136,0.3332,0.3715,0.2689,0.1515,0.01669131628987957,0.08948948836053591,-0.07279817207065634,11,#e8e8e8,False
36047056301,Greenpoint,Brooklyn,0.06930916531739259,111.0,381.0,0.0,0.0,0.0,0.9958642033653895,21.552651777112484,0.5107,0.4737,0.0983,0.528,0.8394,0.023452355799704203,0.019593330113766388,0.0038590256859378155,11,#e8e8e8,False
36047056400,Madison,Brooklyn,0.07074967325527397,184.0,354.0,3.0,0.0,0.0,0.6091918197701803,140.1248553316288,0.5085,0.5064,0.5654,0.5367,0.389,0.038875977181491654,0.12738629919181996,-0.0885103220103283,12,#dfb0d6,False
36047056600,Madison,Brooklyn,0.06622691166985398,111.0,249.0,5.0,3.0,0.0,0.0,271.7928338517629,0.7538,0.6607,0.6729,0.6291,0.7919,0.023452355799704203,0.24708452450704008,-0.22363216870733588,21,#ace4e4,False
36047056800,Madison,Brooklyn,0.04548238794357349,131.0,250.0,3.0,0.0,0.0,0.5823043447014357,217.0830724477658,0.5337,0.5041,0.8141,0.5636,0.2404,0.027678005493344603,0.1973483515887615,-0.1696703460954169,11,#e8e8e8,False
36047057000,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.10132205822946669,199.0,486.0,6.0,1.0,0.0,0.4799894494051733,194.62676260925733,0.578,0.1986,0.7273,0.5978,0.8641,0.04204521445172195,0.17693351371390836,-0.13488829926218643,22,#a5add3,False
36047057200,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.09407732209907642,93.0,278.0,4.0,1.0,0.0,0.6472649590255994,148.50441240052638,0.9373,0.874,0.9943,0.7605,0.7227,0.019649271075427847,0.13500408235632164,-0.11535481128089378,31,#5ac8c8,False
36047057400,Madison,Brooklyn,0.061466139425609516,79.0,226.0,5.0,0.0,0.0,0.0,244.03680042658308,0.5463,0.647,0.436,0.6887,0.2879,0.01669131628987957,0.2218517535620839,-0.20516043727220432,11,#e8e8e8,False
36047057600,Madison,Brooklyn,0.06124219833035532,180.0,409.0,6.0,0.0,0.0,0.3048761867128584,301.38229494157025,0.7058,0.7147,0.6534,0.6939,0.5034,0.03803084724276357,0.27398404875197335,-0.2359532015092098,22,#a5add3,False
36047057800,Madison,Brooklyn,0.06649528184479092,183.0,500.0,9.0,2.0,0.0,0.0,436.1211682310027,0.7563,0.785,0.5849,0.6298,0.6617,0.03866469469680964,0.3964739980546517,-0.3578093033578421,22,#a5add3,False
36047058000,Madison,Brooklyn,0.061257693359570334,103.0,334.0,7.0,2.0,0.0,0.0,375.46304371917216,0.8139,0.7818,0.4434,0.6451,0.9076,0.021762095922248044,0.3413302194638268,-0.31956812354157876,31,#5ac8c8,False
36047058200,Gravesend (East)-Homecrest,Brooklyn,0.062351737666512794,79.0,318.0,7.0,1.0,0.0,0.0,352.83699898897163,0.6584,0.6603,0.5722,0.6351,0.5222,0.01669131628987957,0.32076107706073564,-0.30406976077085607,21,#ace4e4,False
36047058400,Gravesend (East)-Homecrest,Brooklyn,0.07278055786071264,79.0,313.0,4.0,1.0,0.0,0.0,178.61913101682165,0.708,0.6487,0.6268,0.4011,0.7775,0.01669131628987957,0.1623811136949364,-0.14568979740505683,21,#ace4e4,False
36047058600,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.06311754633545671,71.0,238.0,4.0,3.0,0.0,0.1501378478820145,241.21987713058732,0.8166,0.7445,0.7334,0.7222,0.7959,0.01500105641242341,0.21929091285373936,-0.20428985644131595,31,#5ac8c8,False
36047058800,Gravesend (East)-Homecrest,Brooklyn,0.061643448575879764,98.0,292.0,4.0,1.0,0.0,0.0,210.8902129964014,0.7324,0.605,0.7292,0.5446,0.7826,0.020705683498837946,0.19171847639597456,-0.1710127928971366,21,#ace4e4,False
36047058901,Greenpoint,Brooklyn,0.07784709083033302,83.0,491.0,0.0,0.0,1.0,0.1785468605442011,29.131728194686094,0.2368,0.4119,0.4139,0.1735,0.1254,0.017536446228607647,0.026483403212088252,-0.008946956983480605,11,#e8e8e8,False
36047058902,Greenpoint,Brooklyn,0.08623486498022571,16.0,93.0,0.0,0.0,0.0,0.1626140967804382,2.828567601127342,,,,,,0.003380519754912318,0.0025714264458559974,0.0008090933090563203,,#cccccc,False
36047059000,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.061125808375116254,117.0,393.0,5.0,1.0,1.0,0.03682352725619935,295.3782660849752,0.7873,0.8247,0.4523,0.6802,0.7702,0.024720050707796325,0.2685258378266351,-0.24380578711883877,21,#ace4e4,False
36047059100,Greenpoint,Brooklyn,0.07399015624340502,129.0,645.0,1.0,4.0,2.0,0.5238962001910237,159.28935548554196,0.237,0.4995,0.065,0.3447,0.248,0.027255440523980563,0.1448085812322926,-0.11755314070831203,11,#e8e8e8,False
36047059200,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.08465685916582591,219.0,663.0,9.0,3.0,0.0,0.24553714453238368,358.7223293662846,0.6269,0.4552,0.8058,0.5139,0.6102,0.04627086414536235,0.3261113802208194,-0.27984051607545707,22,#a5add3,False
36047059300,Greenpoint,Brooklyn,0.07295675548347368,130.0,629.0,1.0,0.0,0.0,0.4500098136769399,50.372507606206284,0.2629,0.3868,0.1416,0.3621,0.3404,0.027466723008662583,0.045793212844217196,-0.018326489835554613,11,#e8e8e8,False
36047059402,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.12448907485324624,298.0,704.0,4.0,1.0,1.0,0.8150626424698063,130.31339483266856,0.5583,0.4771,0.7868,0.4264,0.4415,0.06296218043524192,0.11846678495095737,-0.055504604515715456,13,#be64ac,False
36047059403,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.07982828961959605,121.0,303.0,5.0,4.0,0.0,0.31991043459013485,244.0220847109736,0.7799,0.7002,0.894,0.6291,0.5703,0.025565180646524403,0.2218383756317587,-0.1962731949852343,21,#ace4e4,False
36047059404,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.08259193294746259,178.0,416.0,0.0,3.0,0.0,0.5371229083726964,46.07816074458351,0.7432,0.7065,0.641,0.5848,0.7322,0.03760828227339953,0.041889259096300965,-0.004280976822901433,22,#a5add3,False
36047059800,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.07695102849947297,90.0,279.0,1.0,0.0,0.0,0.0,38.98583369838321,0.6592,0.6322,0.6501,0.4629,0.5937,0.019015423621381786,0.03544168565948772,-0.016426262038105936,21,#ace4e4,False
36047061002,Brighton Beach,Brooklyn,0.08718023535722805,36.0,157.0,0.0,0.0,1.0,0.24739028931732454,27.197511273745395,0.698,0.5634,0.9455,0.014,0.6581,0.007606169448552715,0.02472502326721906,-0.017118853818666346,21,#ace4e4,False
36047061003,Brighton Beach,Brooklyn,0.032441136968433516,94.0,356.0,2.0,0.0,0.0,0.37937800008359995,202.49188573499617,0.8806,0.8367,0.9398,0.7053,0.6729,0.019860553560109868,0.18408362941111775,-0.16422307585100787,31,#5ac8c8,False
36047061004,Brighton Beach,Brooklyn,0.08554645669981871,169.0,672.0,0.0,2.0,0.0,0.24841703725860786,27.734936634645443,0.8132,0.683,0.946,0.3781,0.7522,0.03570673991126136,0.0252135920343722,0.01049314787688916,32,#5698b9,True
36047061200,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.07643026465489298,59.0,169.0,1.0,5.0,0.0,0.054482701604922405,105.73984126443818,0.3716,0.1749,0.442,0.2746,0.7459,0.012465666596239171,0.09612717903564454,-0.08366151243940537,11,#e8e8e8,False
36047061600,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.28158685157139296,77.0,230.0,0.0,1.0,0.0,1.2621497240127995,10.274714781153968,0.2741,0.2032,0.5274,0.0153,0.4778,0.01626875132051553,0.00934065471914361,0.006928096601371919,11,#e8e8e8,False
36047062000,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.12335504387095722,47.0,137.0,0.0,6.0,0.0,0.6959167285140657,57.10244892896117,0.4752,0.5849,0.7984,0.0275,0.2104,0.009930276780054934,0.05191134454080234,-0.041981067760747406,11,#e8e8e8,False
36047063200,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,0.04534247023488561,27.0,91.0,1.0,2.0,0.0,0.06930991892155658,112.56477320142662,0.4467,0.1836,0.7032,0.4501,0.653,0.005704627086414536,0.10233166588154657,-0.09662703879513204,11,#e8e8e8,False
36047063600,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.04414068623075417,34.0,85.0,1.0,0.0,0.0,0.0,67.96450749127249,0.2374,0.2304,0.325,0.5272,0.255,0.007183604479188675,0.06178594843304513,-0.05460234395385645,11,#e8e8e8,False
36047063800,Madison,Brooklyn,0.053747739197357716,36.0,130.0,2.0,1.0,0.0,0.28005281790413217,138.0537923578556,0.4364,0.414,0.347,0.4931,0.5029,0.007606169448552715,0.12550351367887305,-0.11789734423032033,11,#e8e8e8,False
36047064000,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.05922907510840088,45.0,120.0,0.0,0.0,0.0,0.0,0.0,0.042,0.05,0.2835,0.2523,0.0601,0.009507711810690893,0.0,0.009507711810690893,11,#e8e8e8,False
36047064200,Madison,Brooklyn,0.0907648785206034,209.0,485.0,4.0,1.0,0.0,0.22225412281712642,146.9002261838432,0.7719,0.6092,0.8155,0.3738,0.8727,0.04415803929854215,0.1335457304823863,-0.08938769118384415,22,#a5add3,False
36047064400,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.07697364967230813,89.0,277.0,2.0,3.0,2.0,0.0,168.88896466964397,0.4296,0.4976,0.3702,0.5629,0.3195,0.018804141136699766,0.15353550326733384,-0.13473136213063408,11,#e8e8e8,False
36047064600,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.06394633112814602,48.0,154.0,1.0,3.0,0.0,0.0,93.82868249276457,0.2999,0.1798,0.6332,0.3958,0.3588,0.010141559264736952,0.08529884717818285,-0.0751572879134459,11,#e8e8e8,False
36047064800,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.058508407339488776,61.0,170.0,0.0,1.0,0.0,0.0,17.091560776857367,0.3841,0.1488,0.6505,0.5335,0.5667,0.012888231565603212,0.015537790705461556,-0.0026495591398583446,11,#e8e8e8,False
36047065000,Flatlands,Brooklyn,0.06417678151952132,174.0,573.0,2.0,1.0,0.0,0.0,109.07371535717692,0.7246,0.4634,0.878,0.6572,0.7579,0.03676315233467146,0.09915797526119907,-0.062394822926527614,22,#a5add3,False
36047065200,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.06753846889112211,131.0,504.0,0.0,0.0,0.0,0.0,0.0,0.1294,0.4009,0.3005,0.3436,0.0144,0.027678005493344603,0.0,0.027678005493344603,11,#e8e8e8,False
36047065400,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.05851238319757492,67.0,158.0,1.0,2.0,0.0,0.0,85.45199711173665,0.4767,0.3055,0.9436,0.4341,0.2269,0.01415592647369533,0.07768367464039178,-0.06352774816669644,11,#e8e8e8,False
36047065600,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.059298382008132776,74.0,177.0,0.0,1.0,0.0,0.0,16.863866536237868,0.0612,0.016,0.4831,0.4558,0.0768,0.01563490386646947,0.015330795832273897,0.0003041080341955743,11,#e8e8e8,False
36047065800,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.059210796848215994,36.0,161.0,1.0,1.0,0.0,0.0,67.5552468961667,0.4442,0.4704,0.7662,0.5708,0.1458,0.007606169448552715,0.06141389315068866,-0.05380772370213595,11,#e8e8e8,False
36047066000,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.05881274931393766,71.0,160.0,3.0,1.0,0.0,1.8806244089368456e-08,170.0311606728361,0.238,0.3976,0.3681,0.4424,0.0962,0.01500105641242341,0.15457386381695928,-0.13957280740453587,11,#e8e8e8,False
36047067000,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.08047951304593853,172.0,548.0,1.0,2.0,1.0,0.0620344398213858,88.13487297920518,0.3342,0.5136,0.5808,0.7532,0.0317,0.03634058736530742,0.08012265398591206,-0.043782066620604645,12,#dfb0d6,False
36047067200,Flatlands,Brooklyn,0.06707068160446199,260.0,529.0,0.0,0.0,0.0,0.0,0.0,0.3969,0.5643,0.1771,0.8567,0.1925,0.054933446017325166,0.0,0.054933446017325166,13,#be64ac,False
36047067400,Flatlands,Brooklyn,0.07317281212873412,115.0,293.0,3.0,1.0,0.0,0.0,136.66278101225407,0.6138,0.5147,0.8079,0.796,0.3474,0.024297485738432285,0.12423895724432295,-0.09994147150589067,21,#ace4e4,False
36047067600,Flatlands,Brooklyn,0.05999863117534424,152.0,382.0,3.0,2.0,0.0,0.0,183.33751594853592,0.5828,0.5448,0.8349,0.8516,0.1726,0.03211493767166702,0.1666705568004513,-0.1345556191287843,22,#a5add3,False
36047068000,Flatlands,Brooklyn,0.0652040041268037,117.0,340.0,3.0,5.0,0.0,0.0,214.71074035229313,0.6611,0.6835,0.5055,0.8725,0.4306,0.024720050707796325,0.19519168491188232,-0.170471634204086,21,#ace4e4,False
36047068200,Flatlands,Brooklyn,0.07808370258625918,109.0,321.0,0.0,1.0,0.0,0.1476499578967825,15.643148267665824,0.3269,0.5183,0.2121,0.7292,0.1365,0.023029790830340166,0.014221051367444901,0.008808739462895265,11,#e8e8e8,False
36047068600,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.0571382992114575,114.0,391.0,1.0,0.0,0.0,1.1749996312229913e-08,52.50418824198091,0.4596,0.5277,0.5401,0.5921,0.2317,0.024086203253750264,0.0477311053516352,-0.02364490209788494,11,#e8e8e8,False
36047068800,Flatlands,Brooklyn,0.06049188449418668,108.0,340.0,0.0,1.0,0.0,0.0010738205163639462,16.55777033811538,0.4402,0.2022,0.8176,0.7875,0.3303,0.022818508345658146,0.015052526414737458,0.007765981930920688,11,#e8e8e8,False
36047069000,Flatlands,Brooklyn,0.06677674938815671,88.0,228.0,1.0,5.0,0.0,0.32751150901184234,127.15903875703995,0.6088,0.6027,0.5722,0.8378,0.3841,0.01859285865201775,0.11559918700870378,-0.09700632835668603,21,#ace4e4,False
36047069601,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.16257175287976056,128.0,520.0,3.0,3.0,1.0,0.0,86.11582118053755,0.4594,0.5284,0.512,0.6966,0.2098,0.027044158039298542,0.07828715138432042,-0.05124299334502188,11,#e8e8e8,False
36047069800,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.19471596706749297,198.0,715.0,2.0,3.0,0.0,0.0,46.22117094732347,0.6554,0.3853,0.6328,0.6134,0.8778,0.04183393196703993,0.04201926843997237,-0.0001853364729324375,22,#a5add3,False
36047070000,Marine Park-Mill Basin-Bergen Beach,Brooklyn,0.07809221678426832,22.0,91.0,1.0,0.0,0.0,0.0,38.41612037070959,0.4811,0.3587,0.7087,0.3677,0.501,0.004648214663004437,0.03492376417981275,-0.030275549516808314,11,#e8e8e8,False
36047070203,Jamaica Bay (West),Brooklyn,1.4259443889979617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,#cccccc,False
36047072000,Flatlands,Brooklyn,0.06104625838414228,227.0,617.0,2.0,1.0,1.0,0.08326331968108956,149.47509021932078,0.7316,0.7251,0.8143,0.8725,0.343,0.04796112402281851,0.13588651720166844,-0.08792539317884993,22,#a5add3,False
36047072200,Flatlands,Brooklyn,0.09933918986062115,375.0,866.0,1.0,5.0,0.0,0.34553111278121346,85.74960880115391,0.5662,0.6451,0.202,0.9698,0.4103,0.07923093175575745,0.077954230864135,0.0012767008916224482,13,#be64ac,False
36047072400,Flatlands,Brooklyn,0.07421409644444478,497.0,1018.0,0.0,1.0,1.0,0.15313151579373044,43.51864980406093,0.5191,0.3245,0.7522,0.9555,0.3472,0.10500739488696387,0.03956242974341776,0.06544496514354611,13,#be64ac,False
36047072600,Flatlands,Brooklyn,0.10628099620716026,221.0,535.0,0.0,0.0,0.0,0.11342511909448914,1.6008287907850016,0.7364,0.6043,0.5359,0.9129,0.7845,0.04669342911472639,0.0014552996669662801,0.04523812944776011,22,#a5add3,False
36047072800,Flatlands,Brooklyn,0.08187935497427774,227.0,616.0,3.0,0.0,0.0,0.3823801430888699,116.92288266854112,0.6909,0.6755,0.6372,0.9502,0.4204,0.04796112402281851,0.10629358566497589,-0.05833246164215738,22,#a5add3,False
