"the_geom","MainStreet","CrossStree","Install_Da","LONG","LAT","X","Y"
"POINT (-73.95633529529334 40.705430889849595)","MARCY AVENUE","HOOPER STREET","2017-07-03T00:00:00","-73.9563352952933","40.7054308898496","996356.398675472","196286.991662145"
"POINT (-73.9468705295128 40.68363894014389)","MARCY AVENUE","JEFFERSON AVENUE","2017-07-03T00:00:00","-73.9468705295128","40.6836389401439","998985.398010641","188348.993102476"
"POINT (-73.95696611242076 40.70599380484123)","MARCY AVENUE","KEAP STREET","2017-07-03T00:00:00","-73.9569661124208","40.7059938048412","996181.398697391","196491.991908312"
"POINT (-73.94832871364396 40.690965397381966)","MARCY AVENUE","KOSCIUSKO STREET","2017-07-03T00:00:00","-73.948328713644","40.6909653973819","998579.397838384","191017.99268572"
"POINT (-73.94774684495489 40.688033720255284)","MARCY AVENUE","LEXINGTON AVENUE","2017-07-03T00:00:00","-73.9477468449549","40.6880337202553","998741.397842467","189949.992853224"
"POINT (-73.95317776983354 40.70260803027861)","MARCY AVENUE","LYNCH STREET","2017-07-03T00:00:00","-73.9531777698335","40.7026080302786","997232.398235798","195258.991749644"
"POINT (-73.94643602283048 40.681440176436865)","MARCY AVENUE","MACON STREET","2017-07-03T00:00:00","-73.9464360228305","40.6814401764368","999106.397768632","187547.99339214"
"POINT (-73.94716141961574 40.68510478222525)","MARCY AVENUE","MADISON STREET","2017-07-03T00:00:00","-73.9471614196157","40.6851047822252","998904.397844553","188882.993018731"
"POINT (-73.95255062524039 40.702042351907366)","MARCY AVENUE","MIDDLETON STREET","2017-07-03T00:00:00","-73.9525506252404","40.7020423519073","997406.39821589","195052.991833553"
"POINT (-73.94730867171032 40.68583770416599)","MARCY AVENUE","MONROE STREET","2017-07-03T00:00:00","-73.9473086717103","40.685837704166","998863.397926554","189149.993140891"
"POINT (-73.94964711041504 40.69757538350238)","MARCY AVENUE","PARK AVENUE","2017-07-03T00:00:00","-73.949647110415","40.6975753835023","998212.397916228","193425.992134809"
"POINT (-73.95507369484748 40.70430230641404)","MARCY AVENUE","PENN STREET","2017-07-03T00:00:00","-73.9550736948475","40.704302306414","996706.398631632","195875.99182798"
"POINT (-73.9470141695744 40.68437186092955)","MARCY AVENUE","PUTNAM AVENUE","2017-07-03T00:00:00","-73.9470141695744","40.6843718609295","998945.398090631","188615.993224651"
"POINT (-73.94759958201156 40.68730079907464)","MARCY AVENUE","QUINCY STREET","2017-07-03T00:00:00","-73.9475995820116","40.6873007990746","998782.39808856","189682.992731065"
"POINT (-73.95759693845713 40.70655945929172)","MARCY AVENUE","RODNEY STREET","2017-07-03T00:00:00","-73.9575969384571","40.7065594592917","996006.398719311","196697.99149631"
"POINT (-73.94905792424525 40.69462998848218)","MARCY AVENUE","VERNON AVENUE","2017-07-03T00:00:00","-73.9490579242453","40.6946299884821","998376.397916302","192352.992312312"
"POINT (-73.94891423961707 40.69389707208813)","MARCY AVENUE","WILLOUGHBY AVENUE","2017-07-03T00:00:00","-73.9489142396171","40.6938970720881","998416.397836298","192085.992518231"
"POINT (-74.01638153079247 40.71007116770429)","SOUTH END AVENUE","ALBANY STREET","2017-07-03T00:00:00","-74.0163815307925","40.7100711677043","979708.401787803","197974.991895065"
"POINT (-73.93412968320817 40.693346095591245)","DE KALB AVENUE","STUYVESANT AVENUE","2017-07-06T00:00:00","-73.9341296832082","40.6933460955912","1002516.39718223","191887.992586151"
"POINT (-73.93383182619486 40.691885706569494)","LAFAYETTE AVENUE","STUYVESANT AVENUE","2017-07-06T00:00:00","-73.9338318261948","40.6918857065695","1002599.39734431","191355.992337808"
"POINT (-73.93164703219767 40.68089436524918)","STUYVESANT AVENUE","BAINBRIDGE STREET","2017-07-06T00:00:00","-73.9316470321977","40.6808943652491","1003208.39711055","187351.993127972"
"POINT (-73.93179050021304 40.68162730527539)","STUYVESANT AVENUE","DECATUR STREET","2017-07-06T00:00:00","-73.931790500213","40.6816273052754","1003168.39686248","187618.993250147"
"POINT (-73.93309987503874 40.68822376045499)","STUYVESANT AVENUE","GATES AVENUE","2017-07-06T00:00:00","-73.9330998750387","40.688223760455","1002803.3969363","190021.992709219"
"POINT (-73.93354120073452 40.69041983204803)","STUYVESANT AVENUE","GREENE AVENUE","2017-07-06T00:00:00","-73.9335412007345","40.690419832048","1002680.3971823","190821.992421567"
"POINT (-73.93222813356257 40.68382338156325)","STUYVESANT AVENUE","HALSEY STREET","2017-07-06T00:00:00","-73.9322281335626","40.6838233815632","1003046.39710647","188418.99296248"
"POINT (-73.93441312203696 40.69481196307534)","STUYVESANT AVENUE","HART STREET","2017-07-06T00:00:00","-73.934413122037","40.6948119630753","1002437.39734022","192421.992174312"
"POINT (-73.93252230823931 40.68528926272058)","STUYVESANT AVENUE","JEFFERSON AVENUE","2017-07-06T00:00:00","-73.9325223082393","40.6852892627205","1002964.39694239","188952.99287872"
"POINT (-73.9328128889397 40.686755140753895)","STUYVESANT AVENUE","MADISON STREET","2017-07-06T00:00:00","-73.9328128889397","40.6867551407539","1002883.39710438","189486.992794976"
"POINT (-73.93266939706538 40.68602494723175)","STUYVESANT AVENUE","PUTNAM AVENUE","2017-07-06T00:00:00","-73.9326693970654","40.6860249472317","1002923.39702439","189220.992670804"
"POINT (-73.96205347527491 40.810523669722365)","BROADWAY","WEST  120 STREET","2017-07-17T00:00:00","-73.9620534752749","40.8105236697223","994754.399910972","234574.98431173"
"POINT (-73.8985177869311 40.81767642104266)","LONGWOOD AVENUE","KELLY STREET","2017-07-19T00:00:00","-73.8985177869311","40.8176764210426","1012339.39656505","237194.983336806"
"POINT (-73.95549002612778 40.620940800888306)","OCEAN AVENUE","AVENUE L","2017-07-27T00:00:00","-73.9554900261278","40.6209408008883","996606.397519305","165504.997780055"
"POINT (-73.90489250859557 40.71284916932903)","Metropolitan Avenue","60 Street","2017-07-03T00:00:00","-73.9048925085956","40.712849169329","1010616.39607406","199000.990827307"
"POINT (-73.82680797612181 40.70472698374019)","Metropolitan Avenue","125 Street","2017-07-03T00:00:00","-73.8268079761218","40.7047269837401","1032269.39148189","196074.990773812"
"POINT (-73.96582934305177 40.57665428962921)","Brighton Beach Ave","Brighton 1 Pl","2017-07-03T00:00:00","-73.9658293430518","40.5766542896292","993742.397669882","149369.000852644"
"POINT (-73.95443930424206 40.703739380401565)","Marcy Avenue","Rutlege Street","2017-07-03T00:00:00","-73.9544393042421","40.7037393804015","996882.398279637","195670.991909891"
"POINT (-73.85951345542969 40.75787163188056)","Northern Boulevard","110 Street","2017-07-07T00:00:00","-73.8595134554297","40.7578716318805","1023170.39393188","215420.98718673"
"POINT (-73.85856045691828 40.75790340264835)","Northern Boulevard","111 Street","2017-07-07T00:00:00","-73.8585604569183","40.7579034026483","1023434.39373197","215432.987162724"
"POINT (-73.90463914466662 40.811780494746934)","Southern Blvd","East 149 St & Prospect Ave","2017-07-10T00:00:00","-73.9046391446666","40.8117804947469","1010647.3969963","235044.983699813"
"POINT (-73.92537218456505 40.86257292451479)","Dyckman Street","Post Avenue","2017-06-15T00:00:00","-73.925372184565","40.8625729245148","1004892.3986638","253544.980164304"
"POINT (-73.9260109843429 40.86356417200071)","Dyckman Street","Sherman Avenue","2017-06-15T00:00:00","-73.9260109843429","40.8635641720007","1004715.39868972","253905.980098471"
"POINT (-73.92661730725902 40.86451696941682)","Dyckman Street","Vermilyea Avenue","2017-06-15T00:00:00","-73.926617307259","40.8645169694168","1004547.39869764","254252.980060637"
"POINT (-73.96244206643432 40.58922991270423)","Avenue Y","East 7 Street","2017-06-19T00:00:00","-73.9624420664343","40.5892299127042","994681.397760391","153950.99989073"
"POINT (-73.95951108626036 40.589555548803474)","Avenue Y","East 11 Street","2017-06-19T00:00:00","-73.9595110862604","40.5895555488034","995495.397772804","154069.999980807"
"POINT (-73.95859290095594 40.58965677900956)","Avenue Y","East 12 Street","2017-06-19T00:00:00","-73.9585929009559","40.5896567790095","995750.397262812","154106.999906808"
"POINT (-73.95658728324925 40.589875623262074)","Avenue Y","East 13 Street","2017-06-19T00:00:00","-73.9565872832492","40.5898756232621","996307.397461131","154187.000074893"
"POINT (-73.95567268843351 40.589976831490134)","Avenue Y","East 14 Street","2017-06-19T00:00:00","-73.9556726884335","40.5899768314901","996561.397281215","154224.000000894"
"POINT (-73.95474728814081 40.590078028183626)","Avenue Y","East 15 Street","2017-06-19T00:00:00","-73.9547472881408","40.5900780281836","996818.397423387","154260.999926895"
"POINT (-73.9538218862248 40.59017921742388)","Avenue Y","East 16 Street","2017-06-19T00:00:00","-73.9538218862248","40.5901792174238","997075.397237465","154297.999852896"
"POINT (-73.95285687192256 40.590285873456736)","Avenue Y","East 17 Street","2017-06-19T00:00:00","-73.9528568719226","40.5902858734567","997343.397029549","154337.000102982"
"POINT (-73.95189185651593 40.59038977568948)","Avenue Y","East 18 Street","2017-06-19T00:00:00","-73.9518918565159","40.5903897756894","997611.396821633","154375.000026971"
"POINT (-73.95094844010602 40.5904936790403)","Avenue Y","East 19 Street","2017-06-19T00:00:00","-73.950948440106","40.5904936790403","997873.396953806","154412.999950975"
"POINT (-73.94400956373858 40.59125630613203)","Avenue Y","East 26 Street","2017-06-19T00:00:00","-73.9440095637386","40.591256306132","999800.396708727","154691.999721065"
"POINT (-73.94122964644097 40.59156233587566)","Avenue Y","East 29 Street","2017-06-19T00:00:00","-73.941229646441","40.5915623358756","1000572.39680514","154803.99982515"
"POINT (-73.95932847325152 40.65291898681251)","Flatbush Avenue","Caton Avenue","2017-06-09T00:00:00","-73.9593284732515","40.6529189868125","995535.398348972","177154.995477393"
"POINT (-73.95969491638489 40.65483222862029)","Flatbush Avenue","Clarkson Ave","2017-06-09T00:00:00","-73.9596949163849","40.6548322286203","995433.39822489","177851.99539572"
"POINT (-73.95571474200233 40.64057435959426)","Flatbush Avenue","Ditmas Avenue","2017-06-09T00:00:00","-73.9557147420023","40.6405743595942","996540.397979394","172657.996269315"
"POINT (-73.95810356723003 40.646509480164156)","Flatbush Avenue","Tilden Avenue","2017-06-09T00:00:00","-73.95810356723","40.6465094801641","995876.397995055","174819.996210396"
"POINT (-73.95814963007807 40.64775837210003)","Flatbush Avenue","Albemarle Road","2017-06-09T00:00:00","-73.9581496300781","40.6477583721","995863.398021057","175274.995628476"
"POINT (-73.95802159558582 40.64506294812785)","Flatbush Avenue","Beverly Road North Leg","2017-06-09T00:00:00","-73.9580215955858","40.6450629481278","995899.397949055","174292.995952055"
"POINT (-73.95791767993612 40.644135172916556)","Flatbush Avenue","Cortelyou Road","2017-06-09T00:00:00","-73.9579176799361","40.6441351729165","995928.39789106","173954.995971888"
"POINT (-73.95797506159103 40.64456886995497)","Flatbush Avenue","Beverly Road South Leg","2017-06-09T00:00:00","-73.957975061591","40.6445688699549","995912.397923052","174112.995983973"
"POINT (-73.97985980951934 40.62944277884955)","18 Avenue","47 Street","2017-05-01T00:00:00","-73.9798598095193","40.6294427788495","989840.398912221","168599.997495562"
"POINT (-73.9804255921656 40.6288692149589)","18 Avenue","48 Street","2017-05-01T00:00:00","-73.9804255921656","40.6288692149589","989683.39889814","168390.997257397"
"POINT (-73.98099856866398 40.62830113990831)","18 Avenue","49 Street","2017-05-01T00:00:00","-73.980998568664","40.6283011399083","989524.398888052","168183.997343317"
"POINT (-73.98156433108723 40.62773031602872)","18 Avenue","50 Street","2017-05-01T00:00:00","-73.9815643310872","40.6277303160287","989367.39887397","167975.997431234"
"POINT (-73.98213008191591 40.627162234114486)","18 Avenue","51 Street","2017-05-01T00:00:00","-73.9821300819159","40.6271622341145","989210.399187967","167768.997517139"
"POINT (-73.98269942748522 40.626591405140054)","18 Avenue","52 Street","2017-05-01T00:00:00","-73.9826994274852","40.62659140514","989052.399175882","167560.997605056"
"POINT (-73.9866665591042 40.62260649856905)","18 Avenue","59 Street","2017-05-01T00:00:00","-73.9866665591042","40.622606498569","987951.399409384","166108.997884393"
"POINT (-73.9872538423693 40.622013690568814)","18 Avenue","60 Street","2017-05-01T00:00:00","-73.9872538423693","40.6220136905688","987788.399407297","165892.997988313"
"POINT (-73.9878483186011 40.62142636986527)","18 Avenue","61 Street","2017-05-01T00:00:00","-73.9878483186011","40.6214263698652","987623.39940922","165678.998088226"
"POINT (-73.99079532396382 40.61851441986313)","18 Avenue","66 Street","2017-05-01T00:00:00","-73.9907953239638","40.6185144198631","986805.399732888","164617.998241723"
"POINT (-73.9971712177383 40.61220721983245)","18 Avenue","77 Street","2017-05-01T00:00:00","-73.9971712177383","40.6122072198324","985035.399992049","162319.998572648"
"POINT (-74.00617111736118 40.603879382626815)","18 Avenue","Bath Avenue","2017-05-01T00:00:00","-74.0061711173612","40.6038793826268","982536.400396883","159285.999391317"
"POINT (-73.97431793618237 40.632082160588574)","18 Avenue","E 4 Street","2017-05-01T00:00:00","-73.9743179361824","40.6320821605885","991378.398460895","169561.997211978"
"POINT (-73.97087296528282 40.63371174315258)","18 Avenue","E 7 Street","2017-05-01T00:00:00","-73.9708729652828","40.6337117431525","992334.398517385","170155.997008219"
"POINT (-73.96986754994509 40.63418633232973)","18 Avenue","E 8 Street","2017-05-01T00:00:00","-73.9698675499451","40.6341863323297","992613.398615554","170328.996990308"
"POINT (-73.99017928392311 40.61912371243208)","65 Street","18 Avenue","2017-05-01T00:00:00","-73.9901792839231","40.619123712432","986976.39971897","164839.998125806"
"POINT (-73.98067365643962 40.77991633790768)","Amsterdam Avenue","West 74 Street","2017-05-02T00:00:00","-73.9806736564396","40.7799163379077","989602.400700554","223421.986604646"
"POINT (-73.98020767743898 40.78055303706986)","Amsterdam Avenue","West 75 Street","2017-05-02T00:00:00","-73.980207677439","40.7805530370698","989731.400442556","223653.986468732"
"POINT (-73.97782345097768 40.78382158165267)","Amsterdam Avenue","West 80 Street","2017-05-02T00:00:00","-73.9778234509777","40.7838215816526","990391.400434881","224844.986383304"
"POINT (-73.97551124900016 40.78699402428799)","Amsterdam Avenue","West 85 Street","2017-05-02T00:00:00","-73.9755112490001","40.7869940242879","991031.400467217","226000.986039817"
"POINT (-73.97452127078344 40.788349707458764)","Amsterdam Avenue","West 87 Street","2017-05-02T00:00:00","-73.9745212707834","40.7883497074587","991305.400575384","226494.986036062"
"POINT (-73.97406239740592 40.78898089308765)","Amsterdam Avenue","West 88 Street","2017-05-02T00:00:00","-73.9740623974059","40.7889808930876","991432.400649473","226724.985904142"
"POINT (-73.97131260008756 40.79274326646988)","Amsterdam Avenue","West 94 Street","2017-05-02T00:00:00","-73.9713126000876","40.7927432664698","992193.40011172","228095.985458732"
"POINT (-73.9675794532331 40.79785845169638)","Amsterdam Avenue","West 102 Street","2017-05-02T00:00:00","-73.9675794532331","40.7978584516963","993226.400342301","229959.985339642"
"POINT (-73.9461994861933 40.82714486626991)","Amsterdam Avenue","West 148 Street","2017-05-02T00:00:00","-73.9461994861933","40.8271448662699","999139.399343058","240632.983022481"
"POINT (-73.94574731009077 40.82776770443174)","Amsterdam Avenue","West 149 Street","2017-05-02T00:00:00","-73.9457473100908","40.8277677044317","999264.399421141","240859.982896566"
"POINT (-73.94203193733945 40.83285733899346)","Amsterdam Avenue","West 157 Street","2017-05-02T00:00:00","-73.9420319373395","40.8328573389934","1000291.39933564","242714.982139304"
"POINT (-73.94157606972006 40.83348015928581)","Amsterdam Avenue","West 158 Street","2017-05-02T00:00:00","-73.9415760697201","40.8334801592858","1000417.39941172","242941.982341483"
